,country,year,%_of_agricultural_gva_produced_by_irrigated_agriculture,%_of_total_country_area_cultivated,agricultural_water_withdrawal_as_%_of_total_water_withdrawal,agriculture_value_added_%_gdp,cultivated_area_arable_land_plus_permanent_crops,dam_capacity_per_capita,gdp_per_capita,industrial_water_withdrawal,municipal_water_withdrawal,population_density,rural_population,industrial_water_use_efficiency,irrigated_agriculture_water_use_efficiency,services_water_use_efficiency,water_use_efficiency,total_agricultural_water_managed_area,total_internal_renewable_water_resources_per_capita,total_population,total_population_with_access_to_safe_drinking_water,total_renewable_water_resources_per_capita,total_water_withdrawal,total_water_withdrawal_per_capita,urban_population,%_of_agricultural_water_managed_area_equipped_for_irrigation,agricultural_water_withdrawal,agricultural_water_withdrawal_as_%_of_total_renewable_water_resources,dependency_ratio,groundwater_accounted_inflow,groundwater_entering_the_country_total,national_rainfall_index,ratio_between_rainfed_and_irrigated_yields,water_stress,surface_water_entering_the_country_total,surface_water_leaving_the_country_to_other_countries_total,total_area_of_the_country_excl_coastal_water,total_dam_capacity,total_internal_renewable_water_resources,total_renewable_groundwater,water_resources_total_external_renewable
779,Saudi Arabia,2025,100.0,1.8756981495749865,78.92126576559271,4.461825596368861,4032.169555408539,21.782794093773056,15867.197538288983,1.4512980548722059,3.6610023142182544,18.070115689005274,5965.217411130437,36.93092882680481,0.2526660362676642,134.42216222185428,33.444703558118086,4325.289579361529,51.61773749829893,38845.14699537819,95.76582394549077,51.61773749829893,36.08032771314371,541.9092902173679,32600.73922300463,100.0,30.34744818737609,1264.4770077270955,0.0,0.0,0.0,128.6,2991.6437634097188,1238.3688052202947,0.0,2162.6447896807645,214969.0,1.0220001500759488,2.4,2.2,0.0
780,Angola,2021,0.46613675100221774,3.467797361005904,20.77361668373726,43.358201328383544,4323.305179258435,278.3348596755979,-12424.510272061501,0.2396403843668156,0.31955387284220516,27.20989323447923,11058.021956921973,-196.95853583219076,1.2425751986648974,506.3080088084524,163.28725355127074,405.53067489213396,4344.2886934275475,33922.562479892564,45.182808229224385,4356.025677585,0.705847834663638,20.770766780089815,22828.890174377386,21.091050690550585,0.14665366625595205,0.09882319621681941,0.269541779,0.0,0.0,1137.0,1.456,1.8720102007056034,0.4,122.8,124670.0,9.446630854555854,148.0,58.0,0.4
781,Angola,2022,602.2017638215026,-31918.71117205528,17100.155198976816,1556347.5389181336,-39793057.12786352,-505210.5036868743,-556026760.8966198,-60.7162515535367,-80.99184562319341,43507.9210872438,6274861.085254911,-25078386.627629552,41760.550960300105,18937704.2531659,-985022.0765024314,-614.0884374162869,17792826.408693526,54241325.166512854,-181595.74194197354,17840915.090362564,-71.53407482842096,4535.584903888106,46277308.129960455,-179.1342973170832,70.17402181132107,47.28707712538756,0.269541779,0.0,0.0,1137.0,1.456,-189.7458263204825,0.4,122.8,124670.0,-2138.024966007954,148.0,58.0,0.4
782,Angola,2023,4141.149338968374,-480109.85080152686,128675.38655616155,19270828.246021,-598550229.7618693,-9292599.463900648,-6377090657.673573,-420.1157211199902,-560.4131346396631,466550.65527747106,69552400.10352477,-281586050.97287077,516599.9682392289,233426424.08917356,-1077969.5040656258,-6626.098860131931,190244635.09892863,581644627.0729185,-2421981.122020198,190757279.1199676,-497.477654583448,65735.75675495356,496519625.35682327,-1363.630322359655,483.08891553833394,325.5183196527338,0.269541779,0.0,0.0,1137.0,1.456,-1319.5657532830505,0.4,122.8,124670.0,-93477.03500884709,148.0,58.0,0.4
783,Angola,2024,212149967.418402,-11256621456.395178,6021702891.476456,548765981691.10315,-14033629929994.014,-178283185961.47668,-196053661461886.84,-21490828.406034846,-28667439.343924273,15331396289.77906,2208617080754.572,-8842625538406.066,14724679217.97229,6677391176427.903,-347344000821.63196,-359480179.34378624,6272441311754.944,19113651725118.227,-64048864934.06619,6289393838292.516,-25469166.4678488,1592432324.4295402,16309454794052.293,-70592196.96556267,24689101.193760023,16636860.759163205,0.269541779,0.0,0.0,1137.0,1.456,-67557472.31014842,0.4,122.8,124670.0,-758062496.5132781,148.0,58.0,0.4
784,Angola,2025,2017714189.7492878,-198874350299.0521,61193694410.80267,8237356175364.964,-247935690368999.44,-3745282195917.804,-2763918331086675.0,-204713357.72637865,-273076636.90598875,204798093597.2439,30325985623381.54,-122531627597689.2,220857729856.43637,99858068111585.12,-1293531757382.0488,-3424371039.9463673,83567605664828.3,255320376512106.38,-1022359190733.6437,83792924134468.75,-242613976.89045054,27357594832.013504,217937802518714.75,-673828736.5019215,235189274.30441684,158478642.83965084,0.269541779,0.0,0.0,1137.0,1.456,-643537041.7176408,0.4,122.8,124670.0,-34955297669.41643,148.0,58.0,0.4
785,Republic of Moldova,2021,25.48815275399714,58.067713302640826,8.25901894356592,11.723851280986855,1966.095324997795,280.9265775377992,3140.177925843717,0.5117876484873843,0.15935682086267403,118.45927812248462,2308.779797917728,2.8421030996205334,3.2023197428302708,39.212442711569246,9.222058673009625,186.57729315902836,403.6372998769677,4010.8242133031154,89.4681319151341,3057.1788083274564,0.586219169545009,149.18822530171542,1651.6473909740496,100.0,0.07009811224829537,0.5712967631237053,86.7970660147,0.0,0.0,535.8694395046849,1.778,12.391257162487616,9.2,10.23,3385.019440899042,1.1275,1.62,1.3,10.65
786,Republic of Moldova,2022,28.358737833543042,57.81481420338734,9.228132296419986,12.188374216677348,1957.6512427728014,281.52145962628765,3367.0925112474,0.48753828532901733,0.16321444011130293,118.19359981201352,2292.953070661866,2.9975588972027025,3.4838682685021474,40.37459478115212,9.682107290774393,184.24025761747816,404.4920306825657,4002.0609574952746,89.68660667838965,3063.6526027620366,0.5665549682198074,144.7400466184031,1653.588059837532,100.0,0.0871261661645153,0.7100747041900072,86.7970660147,0.0,0.0,540.9107400447863,1.778,12.540439863009071,9.2,10.23,3385.478993414813,1.1275,1.62,1.3,10.65
787,Republic of Moldova,2023,31.660559544908377,57.254099068487946,10.637073685519155,14.20442648685791,1938.802943101922,282.39587396089627,3572.551155754724,0.4631704769729495,0.16787350913352414,117.79994908904676,2271.8482785870883,3.0870594066623163,3.827885249388206,41.75243268271339,10.129016985514609,182.49604868030548,405.74839540275855,3988.991936880288,89.90589993220306,3073.168402217178,0.55079371802985,141.54487340453895,1655.9607726232773,100.0,0.10916488597601134,0.8896893729621879,86.7970660147,0.0,0.0,538.679113509026,1.778,12.627641550029843,9.2,10.23,3385.9895628700824,1.1275,1.62,1.3,10.65
788,Republic of Moldova,2024,35.415406833955814,56.801329378920656,12.524327702514853,14.643330120395097,1922.922212818949,283.3010968582657,3686.3923856152037,0.4385045008539241,0.17339870145168476,117.43272665324288,2247.317076069992,3.1695556496776347,4.157903466457125,42.01759982625628,10.425340769809369,181.4220454061188,407.0490260845291,3975.481654879416,90.01626262713381,3083.019475344122,0.5390131316820539,139.32984143011697,1660.7360087134577,100.0,0.1362746628081934,1.1106329490054379,86.7970660147,0.0,0.0,536.1635167948067,1.778,12.88413650950023,9.2,10.23,3385.448517128787,1.1275,1.62,1.3,10.65
789,Republic of Moldova,2025,39.6897327235822,56.23259065760287,15.023510091138538,15.710173481243574,1903.690958023202,284.0244290119394,3872.650890640611,0.41359725811883413,0.17988950998955644,117.11572278268471,2229.399554252732,3.338003696720175,4.518853942263956,42.594574061756454,10.823175320387342,181.0667965187207,408.0883148552393,3964.7910704365663,90.21854159689781,3090.8911254778477,0.5315382735354264,137.97065596356674,1660.997255347978,100.0,0.16942624297532138,1.3808169768379421,86.7970660147,0.0,0.0,533.3170226020188,1.778,13.000411374361603,9.2,10.23,3385.8494630567175,1.1275,1.62,1.3,10.65
790,Tajikistan,2021,78.6492587794814,6.850054529867424,62.88737639755053,20.26709643936967,970.3098344692231,3019.9219478422347,1246.5169110157099,2.389050872693523,1.1832064051134046,65.6032830336664,6886.599740988075,0.024274211418789937,0.23333739293953717,3.9147095629703244,0.9333147219061252,735.0521982241157,6454.146795927399,9297.408283305345,78.54541329456914,2228.338422609062,11.09928158020295,1096.8124870056313,2533.7070678852347,100.0,6.500097587599825,29.66726421167429,17.3375016282,0.0,0.0,338.6,1.778,67.30714547784606,34.19,94.65,14083.681924703507,29.590599954988125,63.46,6.0,-41.55
791,Tajikistan,2022,77.95967155501899,6.9452116215860045,60.28328207474626,20.022889780852328,983.4040952866316,2940.035968510454,1329.043532527849,2.859488647973814,1.5414846542328775,66.97736877067639,7023.77254046172,-2.1685231922694346,0.2471084905160891,1.155452757715478,0.982961022893094,747.4702041841952,6263.238877097307,9489.15922331042,79.45792326115858,2162.4261550142264,12.797170207346579,1020.6568915181012,2587.8084819112296,100.0,5.941585424776029,27.118144340079553,17.3375016282,0.0,0.0,338.6,1.778,71.44754711845647,34.19,94.65,14067.929271262778,29.652044863367077,63.46,6.0,-41.55
792,Tajikistan,2023,76.91375696313811,7.03268232985931,57.17012912614501,16.575774850365192,994.743463986389,2865.0110492796234,1402.6766286402635,3.4214555500971766,1.930140645048843,68.44507808543106,7160.389764621268,-4.798626243616498,0.2584342779564559,-1.8681894168669706,1.04225715936519,735.2915238997929,6074.656757738,9688.402807952265,80.23004786214165,2097.3168856294214,14.536125487941323,923.8393395616765,2643.432894723848,100.0,5.200534479609359,23.735894476306513,17.3375016282,0.0,0.0,338.6,1.778,76.1753273376767,34.19,94.65,14042.39381517079,29.743434151690817,63.46,6.0,-41.55
793,Tajikistan,2024,75.82266363794578,7.139633387389603,54.14383927849386,19.822547491364062,1009.5551919540322,2786.777402290181,1441.2909911170327,4.008330914826429,2.355431251810073,69.85114739611421,7294.680996852601,-7.59463305383848,0.287497234780716,-5.8069508078319405,1.0919372675129844,733.6863904962636,5887.46876060168,9885.022136419446,80.85656370944477,2032.6889464983465,16.49351466822475,826.9947613658334,2697.889184343035,100.0,4.449465135015902,20.307919375572205,17.3375016282,0.0,0.0,338.6,1.778,82.01595724050073,34.19,94.65,14025.7025262103,29.80660087919895,63.46,6.0,-41.55
794,Tajikistan,2025,74.78001894811861,7.266022507582788,50.4940814714195,16.167097391304996,1026.617869679667,2711.2647110965777,1525.6612417306192,4.632120847821426,2.812654412678561,71.28642968106605,7427.9415083295835,-10.171708920527399,0.29877724255281934,-9.459288328507581,1.1655747036896837,732.0332963043774,5701.130097088426,10081.231692986941,81.60441015132578,1968.3542456225423,18.61112668773236,717.7704384604651,2752.1963623103015,100.0,3.53928019957752,16.153720674452057,17.3375016282,0.0,0.0,338.6,1.778,87.96158116879863,34.19,94.65,13999.591845201443,29.887613874751683,63.46,6.0,-41.55
795,Argentina,2021,5.100145243804671,10.500533316466653,75.55641930540881,10.522871412861841,29195.682841342514,2859.82237730184,1818.340485706693,4.011943718834127,6.273703426283866,16.36415175150023,3543.167349369593,26.940891288471587,0.11515005593009014,46.835373208786116,10.257552726618536,638.9169729545507,6320.842049336321,45498.887529750275,99.99095238200671,18967.721360652235,41.278016658855094,804.5215514388337,42366.53242125154,100.0,30.99236951373644,3.536972691680293,66.6757965854,0.0,0.0,1086.440200452306,1.69,11.427133843334571,516.3,48.0,278040.0,131.85923550855009,292.0,128.0,584.24
796,Argentina,2022,5.043155794768987,10.471465570584176,75.65795084941318,7.090371367875344,29114.862873503684,2820.1019827500545,1145.3313282991735,4.01312699837144,6.315680266284639,16.513904404457996,3521.603037125452,25.056573215301963,0.0910705916059465,61.50114861345125,12.356867038227666,316.1650578765364,6254.659696198535,45915.25980624705,100.1481824517162,18769.11990478428,41.62456964025685,791.7113682534344,42814.39309456312,100.0,31.295762375600766,3.5715970938975676,66.6757965854,0.0,0.0,1063.8209798085395,1.69,11.52332968648398,516.3,48.0,278040.0,131.59801177578447,292.0,128.0,584.24
797,Argentina,2023,4.327178582230556,9.91562255024276,75.7212430635314,9.225655245658176,27569.396939661798,2790.274921873913,-5067.982175529411,4.013989185032339,6.346266338033413,16.66466887905702,3500.244537086265,20.607010354613205,0.12471164612644087,64.6154094292414,12.330710781884576,105.31062163289634,6189.799629734051,46334.44535107759,100.26712908818729,18574.486395747153,41.87708255818286,777.1956247900163,43260.71741154921,100.0,31.51682703511741,3.596825873658588,66.6757965854,0.0,0.0,1073.466015143922,1.69,11.593438750818061,516.3,48.0,278040.0,131.70006390137783,292.0,128.0,584.24
798,Argentina,2024,3.5505817747265516,8.742174055503385,75.83341452729552,11.725850345991043,24306.740745238163,2760.086395774309,-11382.368147126384,4.015157367407252,6.387707608907248,16.81517730623896,3479.0113334386892,17.699109515625562,0.15713048395120283,65.21237710442904,12.101902251413378,-147.1403041867258,6121.436580205482,46752.91898227923,100.42719440881056,18369.341058353693,42.219213980513395,759.6436182973846,43707.570656109405,100.0,31.81634900419893,3.6310085141641437,66.6757965854,0.0,0.0,1085.7218901392675,1.69,11.688437107023098,516.3,48.0,278040.0,131.85691204117134,292.0,128.0,584.24
799,Argentina,2025,2.4139861935203024,7.469638847903715,75.89103841440895,13.428664357983587,20768.58385413965,2729.434462548173,-20424.657379845215,4.01585744105102,6.4125427219729385,16.968552675581844,3459.309584105827,12.145835706509185,0.1612216783406269,63.177947023904345,11.171550297564721,-435.089556356924,6053.599741028486,47179.363859257915,100.5727723561332,18165.774784516263,42.42424805349735,739.3389514743923,44157.20306504767,100.0,31.99584789047338,3.6514936421983815,66.6757965854,0.0,0.0,1097.8999153575687,1.69,11.745377863793312,516.3,48.0,278040.0,132.01060182837134,292.0,128.0,584.24
800,Türkiye,2021,35.61180799024724,28.818219002864662,84.64794545645965,6.52805927640553,22632.388293938475,1849.1203241729652,6555.330088735853,1.194344506402107,7.824608333634595,107.16777062571252,19934.084684681293,222.05441699031184,0.37958209438875395,98.70916884625814,15.762008502162507,5735.6304242238175,2623.86301920791,84164.20866095717,103.09476444383876,2445.856453147141,57.97637146984133,691.8266008358814,63942.60250221371,100.0,50.69800708965707,23.959360628381074,1.5184381779,-1.2,0.0,612.0293671685513,1.607,42.595805678926396,1.8,60.12,78535.0,157.9107737413006,227.0,67.8,-15.4
801,Türkiye,2022,36.41955051723317,27.99890422519866,87.89296067822413,4.739832628976428,21988.939433279822,1819.4632034863562,6312.229974472867,-0.8429462128633038,7.992603327130723,108.50334091388014,19782.08018321586,252.48942710187777,0.36035646402759103,103.69594872269775,16.278397556131626,5777.13840685172,2585.007480859426,85213.09878677611,103.47305111514551,2409.6369292944873,59.57796508834808,704.2031980786657,65115.011285383305,100.0,53.485788074617105,25.276837464334683,1.5184381779,-1.2,0.0,614.3240621893697,1.607,44.749522991390805,1.8,60.12,78535.0,157.61189094252927,227.0,67.8,-15.4
802,Türkiye,2023,37.24991137089307,28.16052318702718,91.5909427069962,4.603247928562103,22115.866884914918,1796.7238868228087,5403.319853349781,-3.214671996325267,8.21129650706786,109.86441003866688,19635.262883331965,281.11033231945646,0.3865039386471261,108.2164190694449,16.663890309390894,5815.4906423904395,2545.333157319503,86282.0144238755,103.71776792127149,2372.65416779203,61.34803712909784,718.6427084281274,66299.1608025402,100.0,56.63314803058715,26.76424765147146,1.5184381779,-1.2,0.0,613.3078785090177,1.607,47.21304434062292,1.8,60.12,78535.0,157.78156173630734,227.0,67.8,-15.4
803,Türkiye,2024,38.10452177403721,26.83968808551338,85.58644512205473,4.573638922109701,21078.549037970613,1751.8204585847066,3988.5371599493033,-1.5140878857762914,8.518125784026159,111.27405200911456,19499.7920469112,232.9180230145696,0.4205520288137458,109.84171098845188,15.803995655638738,5850.280019872603,2503.9187376927116,87389.07674537138,104.02478323094397,2334.049360774278,66.10698788333684,777.015684806866,67504.89444753145,100.0,58.50617251531899,27.649419903245477,1.5184381779,-1.2,0.0,612.1613605854045,1.607,48.55615925681532,1.8,60.12,78535.0,156.53222572555302,227.0,67.8,-15.4
804,Türkiye,2025,39.81926605680667,26.082405038007916,85.71936181511825,4.25247334172063,20483.816796633226,1723.2337892226042,2268.565376580343,-2.756885757614575,8.777235081409824,112.74930204558235,19377.920729639638,239.63034955970892,0.45918698634112337,111.9515146255218,15.638603259269054,5881.182066735969,2460.1229862875784,88547.6643615601,104.3010429229691,2293.2247748830273,68.09328516532294,792.7705297234743,68741.8834783555,100.0,60.483707476657536,28.583982739429036,1.5184381779,-1.2,0.0,610.869527207783,1.607,49.98454629375851,1.8,60.12,78535.0,156.45149150725962,227.0,67.8,-15.4
805,South Sudan,2021,1.8570206554,3.849397341144911,36.4741641337,9.165630176418013,2406.9442432467263,1236.3668584654633,3100.352840596274,0.225,0.193,18.39129467890629,11165.69339468359,10.659521241276963,0.04471669146994946,15.783489757872854,8.379828673130177,11.047350003476778,2235.5877223555435,11536.594715767229,58.7,4256.215086792384,0.658,56.57756620424911,2813.3779424302293,100.0,0.24,0.4848484848,65.7894736842,0.0,0.0,9.292147339453166,1.778,4.2260757868,50.0,34.0,63793.170747916105,31909.585373958053,26.0,4.0,23.5
806,South Sudan,2022,1.8570206554,3.823860016499238,36.4741641337,14.876788245884644,2372.2394324127995,1219.0144530484997,4502.248941052113,0.225,0.193,18.595720836951156,11405.573167062505,7.863138517955209,0.07664841193407843,14.919792867778352,7.380215145586988,9.050539065796961,2226.7876448043867,11590.302799703546,58.7,4239.461092992961,0.658,56.35485654926988,2914.630526840289,100.0,0.24,0.4848484848,65.7894736842,0.0,0.0,9.394360418475573,1.778,4.2260757868,50.0,34.0,63633.686563433184,31829.843281716592,26.0,4.0,23.5
807,South Sudan,2023,1.8570206554,3.7190796123295957,36.4741641337,22.465311287696338,2336.339461525116,1201.0644676046581,6403.675435130946,0.225,0.193,18.50344667803708,11647.298906823227,3.4458227291517987,0.11519033557245231,12.130794635467664,5.3177900122309705,7.3616189982556035,2215.0845741651224,11649.720998420647,58.7,4217.180246968202,0.658,56.05867883849621,3016.7735793773613,100.0,0.24,0.4848484848,65.7894736842,0.0,0.0,9.348223339018563,1.778,4.2260757868,50.0,34.0,64737.06158852338,32381.53079426169,26.0,4.0,23.5
808,South Sudan,2024,1.8570206554,3.6720462300518397,36.4741641337,33.05447717924184,2301.022392305814,1183.405932995007,10057.166867768157,0.225,0.193,18.651603376179445,11889.883902473359,3.0112247262519674,0.1714378081819287,6.2911267008087215,3.79656927267237,6.013327837029216,2199.0695654105334,11722.946734061023,58.7,4186.690134146997,0.658,55.653375924659414,3118.565763072928,100.0,0.24,0.4848484848,65.7894736842,0.0,0.0,9.422301688089718,1.778,4.2260757868,50.0,34.0,65073.18952234837,32549.594761174187,26.0,4.0,23.5
